s__Bacteroides_dorei_read008398	gi|423247604|ref|NZ_JH724141.1|:187792-190653|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|2862	97.0	100.0							0	
s__Bacteroides_dorei_read008400	gi|423245752|ref|NZ_JH724135.1|:498325-498990|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A0A015YDI9|UniRef50_F0R8F4|666	98.0	100.0							0	
s__Bacteroides_dorei_read008401	gi|423228953|ref|NZ_JH724111.1|:c623427-622537|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P5F0|UniRef50_R7P5F0|891	94.0	100.0							0	
s__Bacteroides_dorei_read008403	gi|423228953|ref|NZ_JH724111.1|:391357-396771|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_I9FLE1|5415	98.0	100.0							0	
s__Bacteroides_dorei_read008404	gi|423246397|ref|NZ_JH724136.1|:c254201-253431|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_K6BA88|UniRef50_K6BA88|771	99.0	100.0							0	
s__Bacteroides_dorei_read008405	gi|423246397|ref|NZ_JH724136.1|:c69793-66965|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|2829	98.0	100.0							0	
s__Bacteroides_dorei_read008406	gi|423247225|ref|NZ_JH724139.1|:264055-265131|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L168|UniRef50_Q8A0F7|1077	96.0	100.0							0	
s__Bacteroides_dorei_read008407	gi|345651601|ref|NZ_JH114322.1|:315503-316336|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HW91|UniRef50_Q8A1A0|834	94.0	100.0							0	
s__Bacteroides_dorei_read008408	gi|423227774|ref|NZ_JH724110.1|:1024500-1026128|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9EZQ2|UniRef50_A0A015UWZ3|1629	96.0	100.0							0	
s__Bacteroides_dorei_read008409	gi|423246758|ref|NZ_JH724137.1|:150881-152434|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_G8V566|1554	96.0	100.0							0	
s__Bacteroides_dorei_read008410	gi|423232846|ref|NZ_JH724119.1|:c37459-35840|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6IIV9|UniRef50_R6IIV9|1620	99.0	100.0							0	
s__Bacteroides_dorei_read008411	gi|345651600|ref|NZ_JH114321.1|:319623-319994|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6I076|UniRef50_R5LYR8|372	90.0	100.0							0	
s__Bacteroides_dorei_read008412	gi|423230134|ref|NZ_JH724112.1|:c838351-837236|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HW28|UniRef50_R6JLB0|1116	96.0	100.0							0	
s__Bacteroides_dorei_read008413	gi|423242718|ref|NZ_JH724132.1|:c252360-252025|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_F0R7P9|UniRef50_F0R7P9|336	99.0	100.0							0	
s__Bacteroides_dorei_read008415	gi|423247930|ref|NZ_JH724148.1|:882-2555|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_Q64WL2|UniRef50_Q64WL2|1674	97.0	100.0							0	
s__Bacteroides_dorei_read008416	gi|423244793|ref|NZ_JH724134.1|:c267783-263767|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7NZQ3|UniRef50_R7NWZ5|4017	96.0	100.0							0	
s__Bacteroides_dorei_read008418	gi|423245752|ref|NZ_JH724135.1|:c456445-455264|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QMY3|UniRef50_E4VPL9|1182	98.0	100.0							0	
s__Bacteroides_dorei_read008420	gi|423228953|ref|NZ_JH724111.1|:c980033-977595|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_Q64SE5|UniRef50_G2Z540|2439	98.0	100.0							0	
s__Bacteroides_dorei_read008421	gi|423228953|ref|NZ_JH724111.1|:c1351522-1350557|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_P30899|UniRef50_P30899|966	98.0	100.0							0	
s__Bacteroides_dorei_read008422	gi|423228953|ref|NZ_JH724111.1|:c1010140-1007609|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_F0R6Q1|2532	95.0	100.0							0	
s__Bacteroides_dorei_read008423	gi|345651599|ref|NZ_JH114320.1|:937623-938201|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L712|UniRef50_A6L712|579	98.0	100.0							0	
s__Bacteroides_dorei_read008426	gi|423242718|ref|NZ_JH724132.1|:120550-121197|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_D2ET08|UniRef50_R6FL13|648	97.0	100.0							0	
s__Bacteroides_dorei_read008427	gi|423243877|ref|NZ_JH724133.1|:907864-909561|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HMK8|UniRef50_R6HMK8|1698	97.0	100.0							0	
s__Bacteroides_dorei_read008428	gi|423242718|ref|NZ_JH724132.1|:c294018-290002|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|4017	98.0	100.0							0	
s__Bacteroides_dorei_read008429	gi|423246758|ref|NZ_JH724137.1|:c22502-21786|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KXM3|UniRef50_Q8A0V3|717	99.0	100.0							0	
s__Bacteroides_dorei_read008430	gi|423230134|ref|NZ_JH724112.1|:c455289-452677|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KZM1|UniRef50_Q7MXR7|2613	98.0	100.0							0	
s__Bacteroides_dorei_read008431	gi|423231083|ref|NZ_JH724113.1|:c717844-717296|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_D4V4W8|UniRef50_R5IQT3|549	97.0	100.0							0	
s__Bacteroides_dorei_read008432	gi|423231768|ref|NZ_JH724114.1|:c352803-351451|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P3E1|UniRef50_R5DFU4|1353	97.0	100.0							0	
s__Bacteroides_dorei_read008433	gi|423232207|ref|NZ_JH724115.1|:c328754-326979|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HQ45|UniRef50_R7NW28|1776	98.0	100.0							0	
s__Bacteroides_dorei_read008434	gi|223956335|ref|NZ_DS995537.1|:776316-777365|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R5LY84|UniRef50_P0A992|1050	94.0	100.0							0	
s__Bacteroides_dorei_read008435	gi|423232535|ref|NZ_JH724116.1|:c195516-194287|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P669|UniRef50_R7P669|1230	95.0	100.0							0	
s__Bacteroides_dorei_read008436	gi|423242718|ref|NZ_JH724132.1|:c541272-539113|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L3U5|UniRef50_G8ULE1|2160	97.0	100.0							0	
s__Bacteroides_dorei_read008437	gi|345651601|ref|NZ_JH114322.1|:1937115-1937330|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_G1ULJ7|UniRef50_G1ULJ7|216	96.0	100.0							0	
s__Bacteroides_dorei_read008438	gi|423242718|ref|NZ_JH724132.1|:1232268-1234634|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L2F6|UniRef50_Q89ZN9|2367	97.0	100.0							0	
s__Bacteroides_dorei_read008440	gi|423247767|ref|NZ_JH724142.1|:10294-11526|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L0Z3|UniRef50_R7NTV6|1233	95.0	100.0							0	
s__Bacteroides_dorei_read008441	gi|423227774|ref|NZ_JH724110.1|:c894092-892701|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7NWK6|UniRef50_R6HJ11|1392	96.0	100.0							0	
s__Bacteroides_dorei_read008443	gi|423240537|ref|NZ_JH724155.1|:c122778-122233|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KZ80|UniRef50_R7NZY3|546	94.0	100.0							0	
s__Bacteroides_dorei_read008444	gi|423244793|ref|NZ_JH724134.1|:c793007-792768|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_C3Q007|UniRef50_C3Q007|240	99.0	100.0							0	
s__Bacteroides_dorei_read008445	gi|423227774|ref|NZ_JH724110.1|:c1393444-1390256|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|3189	93.0	100.0							0	
s__Bacteroides_dorei_read008446	gi|423230134|ref|NZ_JH724112.1|:1013441-1017253|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|3813	96.0	100.0							0	
s__Bacteroides_dorei_read008447	gi|423227774|ref|NZ_JH724110.1|:76591-78093|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L431|UniRef50_R5AL42|1503	96.0	100.0							0	
s__Bacteroides_dorei_read008448	gi|423245752|ref|NZ_JH724135.1|:432487-433611|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7EL02|UniRef50_R7EL02|1125	96.0	100.0							0	
s__Bacteroides_dorei_read008449	gi|423227774|ref|NZ_JH724110.1|:419186-421813|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6FBS9|2628	95.0	100.0							0	
s__Bacteroides_dorei_read008450	gi|423232535|ref|NZ_JH724116.1|:c174416-170163|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|4254	97.0	100.0							0	
s__Bacteroides_dorei_read008451	gi|423227774|ref|NZ_JH724110.1|:905969-907336|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HJ21|UniRef50_R5V7F4|1368	95.0	100.0							0	
s__Bacteroides_dorei_read008452	gi|423231083|ref|NZ_JH724113.1|:468179-469405|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7NTM2|UniRef50_P46920|1227	96.0	100.0							0	
s__Bacteroides_dorei_read008453	gi|423230134|ref|NZ_JH724112.1|:325663-326658|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KZV7|UniRef50_R6HVU1|996	95.0	100.0							0	
s__Bacteroides_dorei_read008454	gi|223956330|ref|NZ_DS995532.1|:289619-292459|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HIM6|UniRef50_R6HIM6|2841	95.0	100.0							0	
s__Bacteroides_dorei_read008456	gi|150002608|ref|NC_009614.1|:c3240063-3238711|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_R6HLI4|UniRef50_J9R6J8|1353	94.0	100.0							0	
s__Bacteroides_dorei_read008457	gi|423227774|ref|NZ_JH724110.1|:461687-462370|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9R8S1|UniRef50_I9R8S1|684	99.0	100.0							0	
s__Bacteroides_dorei_read008458	gi|423230134|ref|NZ_JH724112.1|:c792987-789646|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|3342	98.0	100.0							0	
s__Bacteroides_dorei_read008459	gi|150002608|ref|NC_009614.1|:4811393-4812877|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_A6L741|UniRef50_C3PV15|1485	97.0	100.0							0	
s__Bacteroides_dorei_read008462	gi|223956329|ref|NZ_DS995531.1|:c35477-34236|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HF02|UniRef50_R5JMZ9|1242	98.0	100.0							0	
s__Bacteroides_dorei_read008463	gi|423231083|ref|NZ_JH724113.1|:23262-24572|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KXM5|UniRef50_R6DTQ2|1311	97.0	100.0							0	
s__Bacteroides_dorei_read008464	gi|423246758|ref|NZ_JH724137.1|:317674-318255|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QFC1|UniRef50_G9S8U2|582	95.0	100.0							0	
s__Bacteroides_dorei_read008466	gi|423246397|ref|NZ_JH724136.1|:c142344-141820|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9F7Q8|UniRef50_I9F7Q8|525	97.0	100.0							0	
s__Bacteroides_dorei_read008467	gi|423230134|ref|NZ_JH724112.1|:c532366-529928|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_H1YBQ2|2439	96.0	100.0							0	
s__Bacteroides_dorei_read008468	gi|423230134|ref|NZ_JH724112.1|:1076125-1080156|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|4032	100.0	100.0							0	
s__Bacteroides_dorei_read008469	gi|423243877|ref|NZ_JH724133.1|:131726-134902|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_W4PCM3|3177	96.0	100.0							0	
s__Bacteroides_dorei_read008470	gi|423247421|ref|NZ_JH724140.1|:42999-43466|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_S3ZHA6|UniRef50_R6AJZ3|468	95.0	100.0							0	
s__Bacteroides_dorei_read008471	gi|423242675|ref|NZ_JH724168.1|:1622-2416|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_E2N7L9|UniRef50_E2N7L9|795	97.0	100.0							0	
s__Bacteroides_dorei_read008472	gi|294778677|ref|NZ_ADKO01000113.1|:109445-110923|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_A6LAD4|UniRef50_R5CK21|1479	96.0	100.0							0	
s__Bacteroides_dorei_read008473	gi|423227774|ref|NZ_JH724110.1|:1111391-1112392|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HJV6|UniRef50_R7JIR8|1002	96.0	100.0							0	
s__Bacteroides_dorei_read008475	gi|345651599|ref|NZ_JH114320.1|:85840-89205|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R7E0U8|3366	98.0	100.0							0	
s__Bacteroides_dorei_read008476	gi|423247225|ref|NZ_JH724139.1|:284152-285870|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HTE0|UniRef50_R6HTE0|1719	97.0	100.0							0	
s__Bacteroides_dorei_read008477	gi|423232535|ref|NZ_JH724116.1|:52881-54452|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_Q650D2|UniRef50_I3YIX4|1572	95.0	100.0							0	
s__Bacteroides_dorei_read008478	gi|423231083|ref|NZ_JH724113.1|:c74511-72820|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P3C8|UniRef50_X5DCD9|1692	99.0	100.0							0	
s__Bacteroides_dorei_read008479	gi|345651604|ref|NZ_JH114325.1|:c510146-509508|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_D4VDR9|UniRef50_R6JGW7|639	99.0	100.0							0	
s__Bacteroides_dorei_read008480	gi|423245752|ref|NZ_JH724135.1|:318227-319525|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L5E7|UniRef50_A0M3K8|1299	97.0	100.0							0	
s__Bacteroides_dorei_read008481	gi|423314206|ref|NZ_JH724285.1|:157199-158353|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_Q8A8P5|UniRef50_Q8A8P5|1155	100.0	100.0							0	
s__Bacteroides_dorei_read008482	gi|423244793|ref|NZ_JH724134.1|:c155195-153345|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KWQ6|UniRef50_W0EUZ5|1851	96.0	100.0							0	
s__Bacteroides_dorei_read008483	gi|423243877|ref|NZ_JH724133.1|:836810-837322|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HMM6|UniRef50_R6HMM6|513	96.0	100.0							0	
s__Bacteroides_dorei_read008484	gi|150002608|ref|NC_009614.1|:1790885-1791364|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_A6L015|UniRef50_R5V8M8|480	93.0	100.0							0	
s__Bacteroides_dorei_read008485	gi|423230134|ref|NZ_JH724112.1|:c321314-320487|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9R3I4|UniRef50_I9R3I4|828	97.0	100.0							0	
s__Bacteroides_dorei_read008486	gi|423228953|ref|NZ_JH724111.1|:188219-190429|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_D6CXU7|2211	96.0	100.0							0	
s__Bacteroides_dorei_read008488	gi|423242718|ref|NZ_JH724132.1|:637981-638928|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HX05|UniRef50_A6L3R6|948	97.0	100.0							0	
s__Bacteroides_dorei_read008489	gi|423231768|ref|NZ_JH724114.1|:242280-245933|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6C938|3654	94.0	100.0							0	
s__Bacteroides_dorei_read008490	gi|423247604|ref|NZ_JH724141.1|:c129289-127106|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HP40|UniRef50_R5V3H0|2184	97.0	100.0							0	
s__Bacteroides_dorei_read008491	gi|423247421|ref|NZ_JH724140.1|:c146818-145469|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HHG3|UniRef50_D6CWU9|1350	98.0	100.0							0	
s__Bacteroides_dorei_read008492	gi|423231768|ref|NZ_JH724114.1|:c188076-187234|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8VW09|UniRef50_I8VW09|843	97.0	100.0							0	
s__Bacteroides_dorei_read008494	gi|345651602|ref|NZ_JH114323.1|:c466071-464317|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6RZC5|UniRef50_I4BA63|1755	94.0	100.0							0	
s__Bacteroides_dorei_read008495	gi|423244793|ref|NZ_JH724134.1|:1032304-1032864|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9FGE6|UniRef50_I2J6K3|561	94.0	100.0							0	
s__Bacteroides_dorei_read008496	gi|423231083|ref|NZ_JH724113.1|:c251526-248455|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6ZTJ4|3072	96.0	100.0							0	
s__Bacteroides_dorei_read008497	gi|423228953|ref|NZ_JH724111.1|:c720692-718419|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P1B0|UniRef50_R7EMT2|2274	94.0	100.0							0	
s__Bacteroides_dorei_read008499	gi|423246995|ref|NZ_JH724138.1|:309515-310477|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_C6Z9D8|UniRef50_R7NRT6|963	97.0	100.0							0	
s__Bacteroides_dorei_read008500	gi|423242718|ref|NZ_JH724132.1|:c1122512-1120788|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8WID7|UniRef50_R6X9E5|1725	96.0	100.0							0	
s__Bacteroides_dorei_read008501	gi|423231083|ref|NZ_JH724113.1|:62832-65903|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6CP76|3072	95.0	100.0							0	
s__Bacteroides_dorei_read008502	gi|423231083|ref|NZ_JH724113.1|:256904-257902|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KXZ9|UniRef50_R7NWE6|999	94.0	100.0							0	
s__Bacteroides_dorei_read008503	gi|423241558|ref|NZ_JH724157.1|:118485-120710|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R7NVB1|2226	98.0	100.0							0	
s__Bacteroides_dorei_read008504	gi|423245752|ref|NZ_JH724135.1|:c579407-576984|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6HIU7|2424	98.0	100.0							0	
s__Bacteroides_dorei_read008505	gi|423243877|ref|NZ_JH724133.1|:790836-791891|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6IHC7|UniRef50_R7NV03|1056	98.0	100.0							0	
s__Bacteroides_dorei_read008506	gi|423247225|ref|NZ_JH724139.1|:c155245-152015|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_unknown|3231	97.0	100.0							0	
s__Bacteroides_dorei_read008507	gi|423244793|ref|NZ_JH724134.1|:442819-444882|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R6HVF1|2064	96.0	100.0							0	
s__Bacteroides_dorei_read008508	gi|423241238|ref|NZ_JH724156.1|:274356-275954|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KYM6|UniRef50_F0QZ51|1599	97.0	100.0							0	
s__Bacteroides_dorei_read008509	gi|345651600|ref|NZ_JH114321.1|:c50611-49157|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L173|UniRef50_R6CV96|1455	96.0	100.0							0	
s__Bacteroides_dorei_read008510	gi|423242718|ref|NZ_JH724132.1|:216690-217799|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8WRL4|UniRef50_I8WRL4|1110	97.0	100.0							0	
s__Bacteroides_dorei_read008511	gi|423244793|ref|NZ_JH724134.1|:c9239-8313|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6IEA8|UniRef50_R6IEA8|927	99.0	100.0							0	
s__Bacteroides_dorei_read008512	gi|423228953|ref|NZ_JH724111.1|:124449-126566|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_C3R904|UniRef50_F0R6L9|2118	98.0	100.0							0	
s__Bacteroides_dorei_read008513	gi|423230134|ref|NZ_JH724112.1|:c280494-280159|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6L547|UniRef50_R6L547|336	98.0	100.0							0	
s__Bacteroides_dorei_read008514	gi|423242213|ref|NZ_JH724160.1|:c191561-189561|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7NYS3|UniRef50_R5JBX4|2001	98.0	100.0							0	
s__Bacteroides_dorei_read008515	gi|423231083|ref|NZ_JH724113.1|:662332-664665|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_S0F6Q6|2334	95.0	100.0							0	
s__Bacteroides_dorei_read008516	gi|423245752|ref|NZ_JH724135.1|:433693-434580|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7ELP2|UniRef50_Q64SI8|888	98.0	100.0							0	
s__Bacteroides_dorei_read008518	gi|423244793|ref|NZ_JH724134.1|:223544-225430|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KWM9|UniRef50_A6KWM9|1887	96.0	100.0							0	
s__Bacteroides_dorei_read008519	gi|150002608|ref|NC_009614.1|:2287062-2290610|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_unknown|UniRef50_F4CC63|3549	98.0	100.0							0	
s__Bacteroides_dorei_read008520	gi|423232535|ref|NZ_JH724116.1|:266365-268266|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HHI3|UniRef50_R7J3L7|1902	87.0	100.0							0	
s__Bacteroides_dorei_read008522	gi|423242718|ref|NZ_JH724132.1|:965928-967847|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9R844|UniRef50_I9R844|1920	94.0	100.0							0	
s__Bacteroides_dorei_read008523	gi|345651601|ref|NZ_JH114322.1|:1475527-1478001|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P4F1|UniRef50_R6YNN9|2475	96.0	100.0							0	
s__Bacteroides_dorei_read008524	gi|423228953|ref|NZ_JH724111.1|:694416-695339|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QUY8|UniRef50_R5YZH6|924	98.0	100.0							0	
s__Bacteroides_dorei_read008525	gi|150002608|ref|NC_009614.1|:2391311-2394271|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_unknown|UniRef50_unknown|2961	96.0	100.0							0	
s__Bacteroides_dorei_read008526	gi|423245752|ref|NZ_JH724135.1|:c201724-200474|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L541|UniRef50_R5ND93|1251	99.0	100.0							0	
s__Bacteroides_dorei_read008527	gi|423241558|ref|NZ_JH724157.1|:c268355-266508|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KX21|UniRef50_A6KX21|1848	95.0	100.0							0	
s__Bacteroides_dorei_read008528	gi|223956326|ref|NZ_DS995528.1|:c133088-132465|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HJN7|UniRef50_R6AC71|624	97.0	100.0							0	
s__Bacteroides_dorei_read008529	gi|223956331|ref|NZ_DS995533.1|:48946-50793|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L6U1|UniRef50_A6L6U1|1848	95.0	100.0							0	
s__Bacteroides_dorei_read008530	gi|423231768|ref|NZ_JH724114.1|:370202-371647|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QZD4|UniRef50_C6IUW6|1446	97.0	100.0							0	
s__Bacteroides_dorei_read008531	gi|423228953|ref|NZ_JH724111.1|:1269403-1272648|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_A6KX68|3246	97.0	100.0							0	
s__Bacteroides_dorei_read008532	gi|423232535|ref|NZ_JH724116.1|:c37581-36058|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6L1D3|UniRef50_D2QFV1|1524	97.0	100.0							0	
s__Bacteroides_dorei_read008533	gi|423246995|ref|NZ_JH724138.1|:c129903-128485|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_A6KXA4|UniRef50_F6B6L3|1419	95.0	100.0							0	
s__Bacteroides_dorei_read008534	gi|423243877|ref|NZ_JH724133.1|:1053731-1054753|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HUX4|UniRef50_A6KYD5|1023	97.0	100.0							0	
s__Bacteroides_dorei_read008535	gi|423244793|ref|NZ_JH724134.1|:c901284-900982|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QRI4|UniRef50_I9QRI4|303	94.0	100.0							0	
s__Bacteroides_dorei_read008537	gi|423245752|ref|NZ_JH724135.1|:c180882-179752|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6TCP7|UniRef50_A4CN78|1131	97.0	100.0							0	
s__Bacteroides_dorei_read008538	gi|423244793|ref|NZ_JH724134.1|:c1005398-1004253|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_Q64SH2|UniRef50_R5C5D8|1146	98.0	100.0							0	
s__Bacteroides_dorei_read008541	gi|423231768|ref|NZ_JH724114.1|:c171955-171095|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I9QKD2|UniRef50_I9QKD2|861	98.0	100.0							0	
s__Bacteroides_dorei_read008542	gi|423312783|ref|NZ_JH724283.1|:1039522-1041174|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_R6HL75|UniRef50_C9RPS9|1653	85.0	100.0							0	
s__Bacteroides_dorei_read008543	gi|423245752|ref|NZ_JH724135.1|:c40796-40173|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_I8W278|UniRef50_I8W278|624	99.0	100.0							0	
s__Bacteroides_dorei_read008546	gi|423242718|ref|NZ_JH724132.1|:925802-926971|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R6HWB3|UniRef50_R6HWB3|1170	97.0	100.0							0	
s__Bacteroides_dorei_read008547	gi|423227774|ref|NZ_JH724110.1|:1222241-1224442|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_unknown|UniRef50_R5M3D3|2202	93.0	100.0							0	
s__Bacteroides_dorei_read008548	gi|423246758|ref|NZ_JH724137.1|:6365-6613|357276|g__Bacteroides.s__Bacteroides_dorei|UniRef90_R7P2W5|UniRef50_R7NP75|249	98.0	100.0							0	
s__Bacteroides_dorei_read008549	gi|512436187|ref|NZ_KE159475.1|:c11159-9828|821|g__Bacteroides.s__Bacteroides_vulgatus|UniRef90_F0QZ62|UniRef50_F0QZ62|1332	99.0	100.0							0	
